selec,start,end,sound.files,File_Offset,Call_Type,Distance,Quality,CallerID,Cert_ID,Context,Cert_Con,Elicitor1_ID,Cert_ID_Elic1,Comments,Alt_Elic1,Alt_Caller,Alt_Con,selec.file,soundID,CallerGrp,CallerSex,CallerDOB,CallerMom,CallerMatr,Elicitor1Grp,Elicitor1Sex,Elicitor1DOB,Elicitor1Mom,Elicitor1Matr,date,CallerAge,Elicitor1Age,CallerBinAge,ElicitorBinAge,CallerAdMale,Elicitor1AdMale,newSocCat,Context2,SndFile,QR1,QR2,Cert_ID_Bin,Cert_Con_Bin,Cert_ID_Elic1_Bin,Con_Usable,file,sprsMed,sprsMbw,sprsEqbw,sprsMc,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,Fw1,Fw2,Fw3,Fw4,Mw1,Mw2,Mw3,Mw4,F1,F2,F3,F4,M1,M2,M3,M4
10,139.9654,146.9707602,20210628_1213_1.WAV,139.9654,RUM,NA,2,R25.03,1,CAF,0.5,R25.9002,1,NA,NA,NA,CCF,20210628_0822_to_20210628_1402.Table.1.selections.txt,20210628_1213_1_sel10.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,12/31/2002,R25.90,R26,6/28/2021,6546,6754,adult,adult,no,no,AgeMts,contact,20210628_1213_1,NA,NA,1,0,1,1,20210628_1213_1_sel10.wav,0.689347897,0.151946847,0.343272816,0.648367972,0.001551135,0.000256149,0.001016119,0.001265844,-0.001136441,0.000918553,-0.000790588,-0.001183446,0.001588734,-0.001686402,-0.000159312,-0.003056725,-0.000291996,-0.001474652,2.04E-05,-0.001478358,0.002132568,-0.00140147,0.001045386,0.002148162,-0.003165292,0.000663505,-0.001357194,-0.003453466,0.002129611,0.003439349,9.86E-05,-0.001977339,-0.000531645,-0.000599142,-0.000667401,-0.000307287,-3.67E-05,-0.00105412,-0.001273286,-0.002429951,-0.001024175,-0.001370254,-0.000674126,0.000430118,0.000555871,1.24E-06,-0.000189837,0.0010816,0.001224167,-6.46E-05,-0.000815159,-0.001175545,-0.002151482,-0.00396159,0.001152132,0.000185121,-0.000382805,0.000767737,-6.35E-05,-0.000234293,0.004094594,0.000234612,0.000858426,0.001262346,4.58E-05,-0.000482037,0.002708006,0.000312034,0.001510329,0.000104565,-0.001150197,0.000205677,0.001931609,-0.003924136,-0.000417004,0.001412993,-0.002247469,0.002574991,1.227678571,3.013392857,11.60714286,13.72767857,4.290927171,2.113978185,1.846765819,2.296700895,1.227678571,2.008928571,8.59375,9.375,2.254141472,2.245634709,1.571582231,1.536759194
17,731.6718,736.7861668,20210628_1213_1.WAV,731.6718,RUM,20,3,R25.03,1,CAF,1,R25.9002,1,NA,NA,NA,NA,20210628_0822_to_20210628_1402.Table.1.selections.txt,20210628_1213_1_sel17.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,12/31/2002,R25.90,R26,6/28/2021,6546,6754,adult,adult,no,no,AgeMts,contact,20210628_1213_1,NA,NA,1,1,1,1,20210628_1213_1_sel17.wav,3.881344672,0.397687444,0.742209357,-0.246398038,-0.003748127,-0.00097044,-0.002309225,-0.000728265,-0.00138102,0.001584331,-0.00494803,-3.89E-06,-0.003922552,-0.00049815,-0.000121762,-3.50E-05,-0.001037498,-0.000285603,2.89E-05,-0.000846207,0.002819181,-0.000336354,0.001661486,0.002179623,-0.00698734,-0.001188757,0.001548024,0.002620306,0.003038969,-0.003450786,0.000990643,0.000636717,-0.001142346,-0.001531061,-0.000748652,0.000374486,0.0010662,-0.00386469,-0.006409704,-0.006752463,-0.004171706,-0.00378692,-0.004240479,0.003136329,0.003695901,0.000145097,0.000112254,0.000971607,0.000487318,-0.001001251,-0.001995351,-0.001567382,-0.001439054,-0.00612958,0.000750926,3.86E-05,0.000510334,0.000464411,-0.001047426,-0.001598424,0.002341332,0.001956171,0.002020746,0.004316066,0.000206529,-0.000874274,0.008195246,-0.000403038,-0.001802333,3.98E-05,0.011963439,-0.016124863,0.006507924,-0.003061798,0.006936305,0.000858085,-0.003543526,0.005388644,0.334821429,1.004464286,1.674107143,2.455357143,1.967475042,1.724757804,1.800123099,3.275396509,1.785714286,6.473214286,8.705357143,10.49107143,2.15070294,1.816906608,1.757166205,1.837588385
22,1778.2371,1786.535884,20210628_1213_1.WAV,1778.2371,RUM,NA,3,R25.9002,1,GJJ,1,R25.03,1,Leaderboard said that Rothco started the exchange. I couldn't tell who started and who responded,NA,NA,NA,20210628_0822_to_20210628_1402.Table.1.selections.txt,20210628_1213_1_sel22.wav,Artists2,F,12/31/2002,R25.90,R26,Artists2,F,7/27/2003,R25,R26,6/28/2021,6754,6546,adult,adult,no,no,AgeMts,greeting,20210628_1213_1,NA,NA,1,1,1,1,20210628_1213_1_sel22.wav,0.412502967,0.19116824,0.467661354,0.254683387,0.001203063,0.000108147,0.001109221,-0.000851063,-0.000487371,0.002148234,-0.002009598,-0.00051929,-0.000287686,0.001189477,-0.000546381,9.66E-05,-0.000110304,-0.00078855,-0.000106009,0.001392583,0.00103309,0.001169965,0.001098698,0.000135662,-6.23E-05,-0.000625599,-6.43E-05,-0.000390121,0.000233626,0.000514911,0.00094053,-0.000746708,0.000262166,0.000485246,-9.44E-05,0.002266374,-0.000537112,-0.000933378,-0.004288685,-0.0023563,-0.001805928,-0.003091744,0.002220183,-0.001646953,-0.004021826,0.001017116,0.000193359,0.000106656,0.001132549,-0.000348819,0.000618409,0.001195343,0.002090745,0.004083253,-0.001083729,0.000188721,-0.000463469,-0.00068774,0.004110665,-0.000386639,8.53E-05,-0.000387211,0.00039685,-0.001757618,-0.000678318,0.000525315,0.002888237,0.00072398,-0.001421627,0.000508527,-0.00705949,-0.006572095,0.003581661,0.005913289,-0.000325984,-0.001076343,-0.00186528,0.003901018,0.669642857,1.450892857,8.258928571,9.151785714,3.101862566,3.759623958,2.984148299,3.785181488,1.395089286,5.915178571,9.151785714,11.94196429,2.133662972,1.723729755,1.707550184,1.935480792
82,113.6441,118.4368085,20210628_1325.WAV,113.6441,RUM,NA,2,R25.03,1,CCC,1,R25.9002,1,NA,NA,NA,NA,20210628_0822_to_20210628_1402.Table.1.selections.txt,20210628_1325_sel82.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,12/31/2002,R25.90,R26,6/28/2021,6546,6754,adult,adult,no,no,AgeMts,contact,20210628_1325,NA,NA,1,1,1,1,20210628_1325_sel82.wav,0,0.142436895,0.230150805,1,0.004035986,-0.000584451,0.002941313,0.001247679,-0.000733026,-0.000111906,-0.000492112,-0.000307985,-0.000843282,-0.001067332,0.000633905,-0.000438201,0.000431286,0.00088823,0.000544021,0.000233435,0.000913196,-0.001852676,0.001482275,0.000238769,-0.000975224,-7.23E-05,0.000259053,-0.000828473,0.000237164,-0.000360767,0.000252421,0.000873053,-0.000375396,0.001189718,-0.000352948,-0.00087955,-0.000443143,0.000996499,-0.001143875,-0.002090059,-0.001279915,-0.001802398,-0.000538564,0.000275667,-9.69E-05,0.000470507,-0.000219792,-0.000232928,0.000110035,-0.00058337,-0.000984574,-0.001380475,-0.002879194,-0.003971454,0.000659304,0.000435157,-0.000704094,0.000217023,0.002929037,-0.000412279,0.002594522,0.001122649,0.001532168,0.003667332,0.000239274,-0.000324936,-0.002285925,-0.001174326,0.001383977,-0.000302477,3.12E-05,-0.001146064,-0.000363698,-0.000960276,0.001926601,-0.000439053,-0.000160567,-0.001579308,1.897321429,5.580357143,8.258928571,12.16517857,2.995178847,1.585988301,4.529921287,6.629939586,0.892857143,2.008928571,8.258928571,12.16517857,1.700168192,2.522016131,2.393649446,4.400523139
73,1050.7971,1056.153291,20210629_1057.WAV,1050.7971,RUM,NA,2,M12.03,1,CCC,1,M12.0319,1,"Unsure whether to call this CCC or LGO. M12.03 gave the call and then immediately started walking towards where M12 was resting (still within the group), and M12.0319 followed M12.03 in response to the call. Then several min later the rest of the group moved towards M12 and M12.03 as well.",NA,NA,NA,20210629_0820_to_20210629_1330.Table.1.selections.txt,20210629_1057_sel73.wav,NativeAmericans,F,8/10/2003,M12,M12,NativeAmericans,F,10/25/2019,M12.03,M12,6/29/2021,6533,613,adult,juv,no,no,MomJuv,contact,20210629_1057,NA,NA,1,1,1,1,20210629_1057_sel73.wav,0.374616436,0.115897808,0.265020476,0.4290116,-0.000621936,0.000664713,-0.000171194,0.001100884,0.000993429,-0.000780066,0.00021295,0.000437792,-0.001435515,-0.001908356,0.001796794,-0.00079314,-0.000304498,0.001479619,7.16E-05,0.001055567,0.001319498,0.002003833,0.000464457,0.001853468,-0.005174964,-0.000134523,0.001616432,0.001603554,0.000586239,-0.001167782,-0.000203499,0.001048338,-0.000239712,-8.16E-05,-0.000786018,0.000407449,-0.000570436,0.000330525,-0.002963947,-0.003902904,-0.003352059,-0.004116552,-0.000807994,-0.000741179,-0.001460822,0.000915919,0.000749821,-0.000192833,-0.00050402,0.00035387,6.00E-05,9.39E-05,0.000527916,-0.000415614,-4.18E-05,0.000448466,-0.000745246,-0.000211298,0.001296744,-0.000116631,-0.001549009,-0.000317759,-0.000878458,-0.00394958,-0.00038706,0.001029194,0.001356554,0.00034072,-0.003608926,-0.000118357,0.000737373,-0.002271424,0.003424212,0.000195724,-0.001777229,-0.001350309,0.002163665,-0.000798865,1.227678571,2.790178571,6.361607143,11.27232143,2.522584066,1.958245451,1.96483654,2.151917581,0.223214286,1.227678571,2.34375,9.151785714,1.627867077,1.930543902,2.035667927,1.572268203
12,487.6619,495.0600398,20210701_0851.WAV,487.6619,RUM,7,3,R25.03,1,CCF,1,R25.9002,1,R25.03 and her calves standing and grazing while waiting for R25.9002 and her calves to catch up (they are lagging ~190m behind R25.03),NA,NA,NA,20210701_0808_to_20210701_1110.Table.1.selections.txt,20210701_0851_sel12.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,12/31/2002,R25.90,R26,7/1/2021,6549,6757,adult,adult,no,no,AgeMts,contact,20210701_0851,NA,NA,1,1,1,1,20210701_0851_sel12.wav,0.238441734,0.136759819,0.348748103,0.383928231,0.005347196,0.000412541,0.003922987,-0.001058816,-0.000269217,0.00229043,-0.003331172,0.000313383,-0.001768732,0.001165308,-0.000353155,0.000102308,0.000819577,-0.00073488,-0.000156206,0.001800494,0.002260753,-0.000905421,0.000290833,-0.000225273,3.76E-05,-0.000775835,0.00015253,0.001203141,5.18E-05,0.000275315,-7.30E-06,0.001306951,-0.000170706,-8.83E-05,-0.000219124,0.001899218,0.000336226,-0.001585191,-0.003253624,-0.00268745,-0.000931638,-0.002366322,0.000698054,-0.000952016,-0.002159514,0.000325867,0.000287931,0.000817348,0.002080556,-0.000240222,-6.72E-05,2.62E-05,0.000299975,0.000557399,-9.30E-05,1.30E-05,-0.001466661,0.000496282,0.005287851,-0.000476762,0.002054083,0.001040575,0.000775675,0.006033281,-6.69E-06,-0.001392253,-0.000472321,-0.000225241,0.002323883,-6.97E-05,-0.000382204,0.001552994,-0.001240638,0.001002242,-0.003606106,-0.000161873,0.000926268,-0.000717814,1.339285714,5.691964286,8.872767857,11.38392857,3.204357641,4.646216639,3.15482254,3.084189499,1.953125,8.872767857,11.38392857,13.56026786,2.182301928,2.166636129,2.040984268,2.184797078
13,693.7403,702.1034146,20210701_0926.WAV,693.7403,RUM,16,3,R25.03,1,CCF,1,R25.9002,1,NA,NA,NA,NA,20210701_0808_to_20210701_1110.Table.1.selections.txt,20210701_0926_sel13.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,12/31/2002,R25.90,R26,7/1/2021,6549,6757,adult,adult,no,no,AgeMts,contact,20210701_0926,NA,NA,1,1,1,1,20210701_0926_sel13.wav,0,0.095908327,0.200659214,1,0.005404136,-0.000990492,0.003520685,-0.000550332,0.001276698,0.001953073,-0.001965326,-9.92E-05,-0.001322859,0.001439709,-0.000230355,-0.002219126,0.000799868,0.000430383,-0.001125467,0.001699165,0.000537977,0.000929608,0.000243067,0.000268622,0.000230606,-0.000213178,0.000463028,0.001766667,0.000169348,-0.002338559,0.000735301,0.000623548,0.000746428,0.000458088,0.000248353,-0.001731857,-0.001535459,0.002935399,0.000731266,0.000498005,4.95E-05,-0.001430803,0.002394012,-0.000444518,-0.002923054,0.000611113,0.0009361,0.000776112,0.001816794,-0.000561595,-0.000443443,0.000398146,0.000446635,-6.66E-05,-0.000232567,-0.00020057,0.00109547,-0.000589588,-0.000793686,-3.35E-05,-0.001725686,0.00046581,-0.000381477,0.001973839,0.000206438,-0.000367701,0.00077407,-0.000401429,0.000195655,-0.000182874,-0.000806507,-0.006414491,-0.002497343,-0.000330384,0.005382651,-0.002878677,-0.002611703,0.002798531,0.669642857,1.953125,8.928571429,13.89508929,2.310663919,2.328869798,2.955286986,2.378937405,2.120535714,2.790178571,10.71428571,13.56026786,1.847273227,1.789941916,1.78463269,1.782717561
14,700.8811,707.1856018,20210701_0926.WAV,700.8811,RUM,160,2,R25.9002,1,CAF,1,R25.03,1,NA,NA,NA,NA,20210701_0808_to_20210701_1110.Table.1.selections.txt,20210701_0926_sel14.wav,Artists2,F,12/31/2002,R25.90,R26,Artists2,F,7/27/2003,R25,R26,7/1/2021,6757,6549,adult,adult,no,no,AgeMts,contact,20210701_0926,NA,NA,1,1,1,1,20210701_0926_sel14.wav,2.526254483,0.249125199,0.579861137,0.45969276,-0.002310653,-0.000974295,-0.001798896,-0.000559328,0.00038031,-0.005826942,-0.001089112,-0.001169257,-0.002045948,-0.000593407,2.24E-05,0.002144757,8.20E-05,0.001951619,0.001529499,-0.004372963,-0.001264677,-0.000176788,0.001045365,0.005098625,-0.010635528,0.002875266,0.001495027,-0.001203024,0.001708684,0.001209934,-3.88E-05,-0.00028318,-0.001201007,-0.000350071,0.000319714,0.000549358,-0.000140815,0.002013147,-0.00197943,-0.005301901,-0.003533327,-0.00355407,-0.005043353,0.003259705,0.004889585,-0.000590593,0.000162255,0.000309483,0.000143025,-0.000540975,-0.000154697,0.0005846,-0.000139165,-0.003885394,0.00092972,0.000230618,0.001378589,-0.000394121,-0.003771985,0.000413327,-0.000893618,0.0001176,-0.000270444,-0.001609397,0.000539082,0.00092191,-0.000471583,-0.000292926,0.001690772,0.000579246,-0.00211554,-0.002083577,-0.005044263,-0.004459377,-0.00207079,-0.002413378,-0.000112476,0.002569002,0.892857143,2.678571429,5.245535714,6.584821429,3.624450741,2.442127577,1.949691699,1.950080417,0.892857143,5.245535714,6.584821429,8.705357143,1.968559246,2.152222003,1.884617654,2.227626356
15,706.671,712.9755018,20210701_0926.WAV,706.671,RUM,16,2,R25.03,1,CCF,1,R25.9002,1,Unsure if the following call was another one made by R25.03 or a reply from R25.9002,NA,NA,NA,20210701_0808_to_20210701_1110.Table.1.selections.txt,20210701_0926_sel15.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,12/31/2002,R25.90,R26,7/1/2021,6549,6757,adult,adult,no,no,AgeMts,contact,20210701_0926,NA,NA,1,1,1,1,20210701_0926_sel15.wav,1.977439849,0.255577167,0.521856789,0.145248187,0.004520126,0.000425396,0.002249583,0.003271065,7.39E-05,-0.000934209,0.002452855,-0.001109737,0.001509453,-0.002603615,0.000844611,-0.001042114,-0.000837222,0.001642538,0.000578279,-0.000613371,0.001575227,-0.000802844,0.001306919,0.002279798,-0.004432114,0.000316072,-0.000263695,-0.000521567,0.00216256,0.001847599,0.000297729,-0.001219245,-0.000596705,-0.001048658,0.000597451,0.000898716,0.000708075,-0.000721487,-0.002280339,-0.001995625,-0.001522963,-0.002650762,0.001321049,-0.000544489,-0.001710677,0.00056262,0.001130558,0.000691742,0.003251625,-0.001108273,-0.000947361,-0.001550633,-0.003050916,-0.004944098,0.001250886,0.000218617,0.000222867,-0.000237066,-0.002613979,0.000436315,-0.000225455,4.90E-05,0.000330019,0.001452866,0.000111824,-0.000813282,0.001570537,-0.000346165,0.00376581,-0.000322221,-0.00189568,-0.002313538,-0.002833465,-0.003430635,0.000315927,0.000985425,0.002169754,-0.000748932,1.116071429,2.232142857,9.151785714,11.83035714,2.287321527,4.021206323,1.793024993,2.287087501,0.223214286,1.5625,4.910714286,5.915178571,1.752709371,2.012321731,1.793992339,1.735760889
17,747.7879,755.1217082,20210701_0926.WAV,747.7879,RUM,34.4,2,R25.03,1,CCF,1,R25.9002,1,NA,NA,NA,NA,20210701_0808_to_20210701_1110.Table.1.selections.txt,20210701_0926_sel17.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,12/31/2002,R25.90,R26,7/1/2021,6549,6757,adult,adult,no,no,AgeMts,contact,20210701_0926,NA,NA,1,1,1,1,20210701_0926_sel17.wav,0.699157491,0.29558854,0.512521568,0.496166203,0.003131139,-0.001854017,0.002315548,0.002800661,4.27E-05,-0.000245632,0.000258409,-0.002266035,0.00091818,-0.002821621,0.000848488,-0.002009948,0.000708952,5.04E-05,-0.000454706,-0.000381737,0.001722079,2.31E-05,0.001769025,0.003013933,-0.002529243,0.001438732,-0.000349742,-0.001746872,0.001414745,0.001872282,0.000686729,-0.001094586,-6.53E-05,0.00052317,-0.001008895,-0.002108985,-0.000341998,0.002162221,-0.00046907,-0.003881289,-0.002123021,-0.003016353,-0.002184078,0.001428403,0.001046368,-0.00020662,-0.000695883,-1.76E-05,0.000647664,-0.000640526,-0.000197612,-0.000252303,-0.000523054,-0.002166908,0.001018856,-0.000178158,8.00E-05,0.000249361,-0.000348552,-0.000255845,0.00239116,0.000656667,0.001197737,0.00228377,-0.000183736,-0.001429071,0.002580453,0.000378689,0.002030936,-0.000423618,0.000512644,0.002466568,0.002784852,-0.000362627,-0.001704811,0.002696925,-0.001445423,0.002260414,0.223214286,1.450892857,5.915178571,9.040178571,2.469923603,4.929554542,2.364004888,2.644227502,0.223214286,1.116071429,5.915178571,12.83482143,1.731626341,1.665563549,2.045143474,1.781394612
40,15.4863,22.88443982,20210701_1053.WAV,15.4863,RUM,16.8,3,R25.03,1,CCC,1,R25.0320,1,"after calling ORI in direction of both R25.03 and R25.9002 (they are both in same general direction, although R25.03 is much closer). I think that R25.03 is the elicitor because after several calls R25.03 TMP and came running towards the midway pt b/t R25.03 and R25.9002, and then R25.03 joined up with R25.0320 and started moving away from R25.9002",NA,NA,NA,20210701_0808_to_20210701_1110.Table.1.selections.txt,20210701_1053_sel40.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,9/1/2020,R25.03,R26,7/1/2021,6549,303,adult,juv,no,no,MomJuv,contact,20210701_1053,NA,NA,1,1,1,1,20210701_1053_sel40.wav,0.109935747,0.172146692,0.357827506,0.609084207,0.004180871,-0.00027649,0.002801859,-0.001436261,-0.000234933,0.00096337,-0.003169306,0.000814902,0.000618974,0.002455988,-0.000942569,0.000507675,-0.000463893,-0.002247276,0.000430521,-0.000692651,0.000197616,-0.002477059,0.000123915,-0.001162963,0.000660427,-0.000280785,-0.001145057,-0.001932571,0.001784636,0.00322203,0.001109923,-0.00091943,-0.000691163,0.000932946,-0.000274373,-0.000557466,0.000451261,0.000319267,-7.54E-05,-0.000630073,-0.000250291,0.000255366,-0.0025327,0.001606994,0.003250362,-0.000742609,-0.000605566,3.20E-05,-0.000434469,0.000114093,-0.00111573,-0.001056518,-0.001472522,-0.002967236,0.001424415,-0.000535,-0.000770958,0.001386686,0.001217662,-0.000773686,0.010996178,0.000642294,0.003210498,0.006211637,-8.83E-06,-0.001312165,-0.001360537,-0.000466049,0.005259568,-0.000204679,-0.002650787,0.000454436,-0.001845536,-0.00179078,-0.002903356,0.000539803,-0.001318772,-0.002076528,0.892857143,5.580357143,8.816964286,12.16517857,2.497164938,2.927434442,2.200994577,4.137112637,0.558035714,1.785714286,12.16517857,12.72321429,2.109598137,2.069406776,2.139646077,2.30309402
44,48.4146,54.91209671,20210701_1053.WAV,48.4146,RUM,NA,2,R25.03,1,CCC,1,R25.0320,1,NA,NA,NA,NA,20210701_0808_to_20210701_1110.Table.1.selections.txt,20210701_1053_sel44.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,9/1/2020,R25.03,R26,7/1/2021,6549,303,adult,juv,no,no,MomJuv,contact,20210701_1053,NA,NA,1,1,1,1,20210701_1053_sel44.wav,0.095012507,0.184359394,0.362499783,0.535683876,0.002767491,-5.35E-05,0.002133496,0.000443065,-0.000173832,0.001047652,-0.001560843,-0.000532369,-0.001265989,0.00032866,0.000604964,-0.001528318,-8.71E-05,-0.000234355,0.00060058,0.000510539,0.001374827,-0.000827027,0.000930254,0.001093516,-0.0017483,2.91E-05,0.00128336,0.002248614,-0.000131828,-0.002044431,0.000436605,0.000966908,0.000223546,0.000241044,-0.000169254,-0.001047275,-0.00100118,0.001171033,-0.000725967,-0.000990826,-0.000612619,-0.000925016,-0.001398784,0.000717282,0.00139539,3.29E-05,-0.00040335,4.19E-05,-0.000163597,-0.000166001,-0.000921858,-0.000914179,-0.001607791,-0.003578648,0.0007548,0.000154602,-0.000187858,0.000280598,0.001343605,-3.91E-05,0.002024579,0.000368025,0.000878331,0.002338187,0.000144485,-0.000942537,0.000805792,-0.000452192,0.000432114,-1.34E-06,-0.001355125,-0.004155928,0.000979506,0.003523494,0.001031559,0.001759477,-0.001535289,0.000164016,0.558035714,2.008928571,5.357142857,9.263392857,2.269242963,2.464987542,2.402011475,2.202681654,2.008928571,5.46875,6.25,12.72321429,2.5613167,1.557274989,1.638518257,2.062234147
46,67.3925,74.01866001,20210701_1053.WAV,67.3925,RUM,NA,2,R25.03,1,CCC,1,R25.0320,1,NA,NA,NA,NA,20210701_0808_to_20210701_1110.Table.1.selections.txt,20210701_1053_sel46.wav,Artists2,F,7/27/2003,R25,R26,Artists2,F,9/1/2020,R25.03,R26,7/1/2021,6549,303,adult,juv,no,no,MomJuv,contact,20210701_1053,NA,NA,1,1,1,1,20210701_1053_sel46.wav,0.258752211,0.230885941,0.388671047,0.763038403,0.002785966,0.000467221,0.002254053,0.002656099,-4.72E-05,2.08E-05,0.000641411,-0.001192415,-0.000489704,-0.002892069,0.001985082,-0.003230453,-0.000150655,0.000126316,0.000453782,0.000532657,0.001050987,0.001076605,0.000353702,0.002074509,-0.003307318,-0.000252945,0.000269316,0.000248526,-0.000473743,-0.000897258,0.001033555,0.000705445,-5.80E-06,0.000826133,-5.14E-05,-0.002138761,-0.001773739,0.002840468,-0.001648804,-0.00202468,-0.00115826,-0.003333471,-0.001726267,-2.47E-05,0.000364072,0.000219906,-0.000139465,0.00124029,0.001198916,-0.000937883,-2.30E-05,-2.01E-05,0.000183695,-0.000177367,-9.31E-05,0.000530585,-0.000630079,-0.000551143,0.002692276,-8.55E-05,-0.00238945,0.001198732,0.000109447,0.003073286,-9.56E-05,-0.001084999,0.003300968,-0.000253841,0.0019764,0.000320457,0.000128656,-0.00202725,-1.92E-06,0.005716036,-0.003836879,0.00161741,-0.000423819,-0.001388942,1.674107143,6.138392857,8.59375,11.94196429,4.474853935,2.431612823,2.215061293,4.286449787,0.223214286,1.674107143,5.803571429,12.16517857,1.392019903,2.762026117,1.707224755,1.701193551
78,192.4249,201.6116028,20210705_1305.WAV,192.4249,RUM,10,3,R23,1,GJJ,0.5,R22.89,1,R22.89 and R22.8920 APR R23 who was resting under tree. R22.89 was already with the group but had been fairly far away. So not sure if this should be called GJJ or GWG,NA,NA,GWG,20210705_0747_to_20210705_1453.Table.1.selections.txt,20210705_1305_sel78.wav,Artists,F,6/30/1976,NA,R23,Artists,F,6/30/1988,R22,R23,7/5/2021,16441,12058,adult,adult,no,no,OldA2A,greeting,20210705_1305,NA,NA,1,0,1,1,20210705_1305_sel78.wav,0.739220672,0.220273998,0.610025333,0.334213655,0.000694415,0.000163094,0.000682176,-0.00305087,-0.001602453,0.004994745,-0.007543354,0.000320524,-0.001347094,0.00359972,-0.000597006,-0.000515799,0.000711297,-0.004210499,0.000550836,-0.000768451,0.00396721,-0.0007292,0.000712494,-0.000632442,0.00034874,0.000700173,-0.000600836,-0.002177628,0.001185673,0.001753238,0.000365484,-0.00019213,-0.002118209,-0.000813526,-0.000612002,0.001702718,0.001397418,-0.002597339,-0.004734004,-0.002775663,-0.000877946,-0.001928557,-0.000949164,0.000651724,0.000863693,-0.00030183,-0.00027553,0.001044489,0.002589919,-0.00029011,-0.000314465,0.000224959,5.45E-05,-0.000434132,-0.000892537,-0.000470192,1.55E-05,-0.000204859,0.000977481,-0.00081333,0.000819966,0.001355571,0.000804271,0.009097664,3.21E-05,-0.00202534,-0.000347094,-0.000498751,-0.001465218,-0.000605037,0.002562164,0.003287018,-0.00378065,0.011080691,-0.0038022,-0.001394568,-0.001925517,0.005215025,1.395089286,2.957589286,4.966517857,12.22098214,3.362425418,2.85339205,3.049684824,2.776147079,1.395089286,2.957589286,4.966517857,12.22098214,1.955840799,2.177686491,1.935242921,1.941749741
148,1163.6319,1170.772713,20210705_1438.WAV,1163.6319,RUM,10,3,R23,1,GJJ,1,R22.89,1,NA,NA,NA,NA,20210705_0747_to_20210705_1453.Table.1.selections.txt,20210705_1438_sel148.wav,Artists,F,6/30/1976,NA,R23,Artists,F,6/30/1988,R22,R23,7/5/2021,16441,12058,adult,adult,no,no,OldA2A,greeting,20210705_1438,NA,NA,1,1,1,1,20210705_1438_sel148.wav,0.155675493,0.171355145,0.367695809,0.37502122,0.00250759,0.000112548,0.001818805,5.96E-05,-0.001085169,0.000182232,-0.002654074,-0.000848012,-0.001109446,0.00074799,0.000525578,-0.002996418,0.000963988,-0.001782582,0.001299603,-0.002952483,0.000776071,-0.000717204,0.00056815,0.001819116,-0.004664499,0.001600216,0.00052617,-0.001632793,0.000999139,-0.001197572,-0.000185547,0.000255057,-0.000218386,-0.000166782,-1.14E-05,-0.002035774,-0.000752147,0.000526229,0.001488582,0.001222323,0.001637513,0.001341867,-0.001297032,0.001605344,0.003405556,-0.000608289,0.000347789,0.001011774,0.002778788,-0.001108356,-0.001124997,-0.001244872,-0.002332417,-0.003186169,0.00100501,-0.000240842,0.000698079,-0.00010529,-0.002507562,0.00016007,-0.00130367,0.001033046,0.000124142,0.005438418,0.00080456,-0.001032744,0.000387695,-0.000370157,0.002252697,-0.000773499,0.002606469,-0.00420428,-0.000542611,0.000473242,-0.000331574,-0.000485742,0.000893759,-0.001514434,1.5625,5.357142857,8.705357143,13.16964286,1.844544803,2.604444906,2.456290817,1.929679516,1.450892857,2.120535714,5.803571429,12.94642857,1.896678842,2.404091161,1.740503804,2.3776847
